"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50"
3.5439,4.4187,5.1918,-1.4316,-2.7317,4.2901,4.1424,0.8479,-3.6668,0.9569,-0.8351,2.5538,3.3706,-1.9806,9.5614,-1.6305,-2.194,-1.774,1.4426,-0.1834,-11.5445,3.677,0.7525,-0.6832,-0.6961,-1.0158,3.7971,0.6821,1.7095,3.0655,0.3883,9.4504,-2.5413,6.4363,0.6712,-0.6164,-8.5312,-8.9302,3.593,-0.1847,4.3441,0.9551,0.4395,-5.1359,-5.1876,-3.139,6.6495,-5.369,-5.564,-2.3495
1.6456,4.0965,3.2519,-1.8659,-2.3646,6.0514,3.1658,0.3121,8.2465,-4.0102,-2.4785,-0.7632,-0.4205,-1.9858,1.5933,0.4712,-1.058,-2.0621,-0.3028,-1.2889,-12.5055,-0.0302,-4.1359,-5.6957,6.292,1.3158,4.3273,-1.5716,0.4374,-0.7583,2.3724,4.3231,-4.6885,4.7338,0.225,-3.1167,-7.9323,-2.9703,3.1791,2.1324,3.7734,4.4857,-1.0111,-8.875,1.5627,-0.3397,6.4696,-6.5151,-11.0711,-5.2112
-3.8044,3.65,-5.6513,0.7784,3.5208,-0.1818,2.3074,1.344,2.0538,0.9951,6.4379,4.3993,-1.5129,-7.3438,8.5492,0.15,-5.2204,5.1134,1.2643,9.6569,-0.403,4.3881,5.6746,-7.0649,3.3888,0.6924,-0.8091,-7.4145,-0.6226,4.1496,6.3852,-1.2115,3.3198,2.5005,-4.7992,-1.268,2.6081,1.0177,1.381,6.1256,-0.8585,-0.8287,2.0362,-0.1888,-6.1449,-3.0386,1.6735,4.8531,2.1255,5.7731
1.747,0.3914,3.6096,3.1837,-4.6007,2.3341,-1.9036,0.2072,-3.6617,-0.7451,1.9101,0.7889,5.3346,-2.8226,-3.44,-5.7307,-4.726,7.3025,0.9069,-3.1764,-2.0508,-4.5455,0.4546,-0.4886,-1.1874,-0.2877,-1.6472,-3.7454,1.3932,0.664,6.1614,2.1807,3.1917,0.6533,-11.7334,2.0664,7.206,-1.7481,-1.0933,-0.0083,0.2469,-2.234,8.9638,2.1075,-6.4918,-2.5713,1.6176,3.4421,5.8206,-0.5757
-2.3717,1.9809,-4.4458,6.7335,2.9397,-6.2155,3.3615,3.34,1.1979,-0.2204,6.7375,2.0354,-3.3197,-11.7022,2.8143,-5.145,-1.8592,2.8794,3.996,0.9143,4.306,3.6487,2.6624,-3.4968,0.1484,1.5931,-2.7215,-6.2232,1.3256,1.6643,5.0715,-0.6073,-0.293,-1.4321,-6.5029,-2.3963,-3.454,-0.2125,3.9622,1.2048,-5.6158,-3.5929,4.1171,2.3108,-5.437,-2.8456,6.7058,4.0718,2.2234,3.5941
7.9512,1.1264,4.7173,4.8389,-1.7925,0.2437,0.5023,0.8152,-3.5138,0.3668,0.6985,0.903,0.8635,-9.7465,-3.3174,-0.9491,-4.9131,7.3356,-0.5405,-1.6275,-1.1579,-1.5341,0.0784,-3.4962,0.3294,-3.4519,1.3802,-2.0687,5.4282,-8.0509,8.1522,0.4366,3.0654,-3.6734,-9.8557,2.0538,7.213,-0.199,-4.2013,1.1549,-0.5924,-2.315,7.1737,-2.5474,-4.4136,-9.0607,2.3256,9.6848,4.9638,-0.8748
2.1911,-2.5454,2.0741,3.5829,-4.9051,-2.4606,4.2201,3.0563,-4.4257,-0.093,1.8596,0.91,-2.4831,-4.1843,-4.5735,-2.2331,-4.4188,9.6988,-0.0491,-6.0077,1.2046,2.1178,1.9822,1.8549,-0.3027,-1.2735,-3.9807,0.0962,-2.3758,-3.0245,4.6283,0.4083,2.0353,-2.6112,-7.41,-0.5263,5.4056,1.4849,-3.0865,3.1415,-4.065,-6.4945,2.5836,-5.2459,-7.6132,-3.585,1.5374,2.3254,3.2033,-0.4591
-0.9532,-1.9594,1.0461,0.5382,-3.5087,1.7206,-0.3233,-1.1938,-5.3226,0.7477,-1.5713,2.9743,-2.3542,-3.3214,-1.4311,0.3607,-7.1825,9.5014,0.4573,-1.0683,-1.2469,0.9327,0.6242,-1.9983,0.2137,-4.2034,-4.7215,-1.0976,2.3178,-1.4344,5.0907,0.8277,5.6372,-3.7241,-9.5081,1.0671,1.8116,0.0194,-2.3452,3.7716,0.4685,-3.0549,3.948,-1.6662,-9.4065,-5.5133,2.5378,2.3469,3.7662,-1.7387
-0.4466,3.4261,-2.9422,5.2093,2.4993,-6.1969,2.6627,3.7219,4.1141,-0.7873,5.1831,1.0755,0.3699,-6.2933,2.6143,-1.9766,-4.2942,2.8588,3.3149,3.4835,1.9896,6.7962,-0.7649,-7.7633,0.8688,-1.2,0.0827,-5.5395,-1.051,0.6106,6.6454,-3.1308,5.1658,-2.805,-5.8013,-2.8816,0.7013,2.488,3.1601,3.4395,-0.8102,-2.1171,3.9535,0.8652,-4.9086,-1.4552,4.1196,3.6639,-1.742,-1.5946
5.2507,0.4408,3.9526,3.0871,-2.8334,-2.1125,-2.7279,3.1146,-3.6024,-1.5685,-3.0512,0.2756,4.5529,-7.2378,-7.1237,-2.3178,-8.5317,8.1837,0.342,2.0494,4.4978,-2.1419,3.0719,-1.3014,-2.2359,-1.1445,-3.6863,-0.4787,3.9125,-1.1189,6.9445,-3.0225,1.9526,-3.7888,-11.3867,2.3821,4.0273,-3.3648,-0.8789,0.6018,-3.818,-2.0154,7.6946,-1.9248,-8.9697,-7.1213,3.8675,2.3475,4.0738,7e-04
0.5105,-0.6777,5.7383,6.3176,-2.9609,1.2686,-1.7926,3.9516,-7.7422,-1.9888,-2.0603,2.1652,3.3877,-7.6504,-4.4181,-5.5561,-4.7629,6.0194,2.9326,-1.9186,3.1523,-1.4203,-0.6618,1.969,-4.0834,-0.1014,-2.2478,-5.1079,4.0116,-7.1002,9.3282,-0.1625,1.7574,-4.2165,-9.2694,-0.8543,6.9953,3.4663,-2.9954,-1.2726,-3.4602,-4.9115,5.6751,0.5871,-4.876,-8.1882,0.2283,8.1762,5.228,-0.8529
5.5469,2.241,-0.1091,2.6454,-3.7809,1.5175,-3.7761,2.2293,-6.5888,1.252,2.9918,-1.185,-1.8469,-2.8046,-2.3576,-2.8746,-2.31,3.943,-2.2047,-3.2729,-0.8501,-4.9372,2.7565,-0.7415,-0.8497,0.1281,-3.4763,-4.3223,0.2816,-1.2834,8.3958,0.6905,1.8866,3.037,-7.3163,1.2497,4.2341,0.0139,-2.018,1.0242,-0.9545,0.3947,5.8447,-3.2401,-4.801,-5.4,0.0061,6.7661,4.9911,0.1663
-3.9919,-2.2743,-3.4899,5.7781,0.5773,-1.9635,1.6708,0.985,-1.0035,-1.9115,8.9265,-1.9018,-1.1475,-13.5534,2.3673,0.7853,-0.5332,5.3468,0.9818,-0.7717,0.8801,6.5554,4.1192,-10.5728,-2.6643,0.7774,0.8963,-2.4205,-2.482,3.1801,6.3746,-0.083,1.2672,-1.2673,-7.4634,-2.5769,-1.6201,0.2487,1.5131,5.2554,0.1587,-1.2927,3.384,0.893,-4.0098,-3.5054,-0.4997,2.9234,1.6303,2.0926
1.6375,-0.7411,-0.7217,3.4269,-3.3608,-2.6517,-0.5928,-1.0538,-4.4729,-3.1664,3.7978,-0.579,-2.1826,-3.3667,-6.1076,-1.2426,-3.1947,9.7019,0.7329,-0.8925,0.703,-2.1898,1.2641,-2.0458,-1.6259,-1.2347,-1.9025,-3.5473,3.4234,-1.2989,6.3662,1.7168,3.2558,-1.5197,-9.6094,5.5252,6.3887,-2.6049,-0.9094,0.5153,-2.1219,-1.0826,3.4367,-0.8967,-6.4393,-1.7966,2.4451,4.0317,3.4534,0.2554
0.8209,-4.4872,2.066,0.611,-4.554,6.0588,-1.9096,1.82,-6.681,0.0992,-0.3577,1.0516,-0.4627,-1.5422,-5.0636,-0.7537,-5.2682,11.2201,-2.7823,-1.1595,-0.4407,0.6704,-0.7314,-2.514,-4.5424,-1.1556,-2.4414,-1.5568,4.3973,0.4202,6.6956,-1.569,2.5273,0.6458,-12.5466,-0.9098,4.7991,0.3524,-0.182,1.3074,-0.6542,-6.414,4.4072,-1.6332,-9.506,-5.2807,-1.0082,7.5606,3.8287,1.0617
-3.6232,1.8745,-0.367,6.3577,5.893,-3.4176,5.3143,4.3369,6.2378,-2.1324,6.6042,3.8395,-1.1426,-8.3533,1.7786,-1.6943,2.4262,3.8873,2.6121,1.9725,3.7987,3.9827,-0.6354,-5.7265,0.5034,-0.103,-4.1269,-5.9372,-3.0373,3.239,4.3116,1.9658,-0.1719,-0.5734,-7.3227,-3.1544,-4.5791,2.1892,3.8069,3.3014,1.7714,-2.1566,3.838,2.2343,-5.2535,-2.2642,1.7706,2.287,-2.4391,3.7714
4.4594,-2.5156,1.6575,1.7682,-1.3533,1.3265,-0.491,1.9228,-5.9289,-2.8374,-1.0964,3.2735,1.1537,-3.7237,-2.9313,-0.4105,-6.3874,10.9535,3.5935,1.0449,-0.7553,-3.9595,-1.255,-1.6791,-4.9069,-1.0177,-3.621,-5.3045,4.3417,-0.6031,3.4935,-2.516,1.5158,-2.8354,-8.7712,-1.8019,2.3241,-4.1448,-2.8522,0.4382,1.2821,2.0248,-0.8972,3.5965,-5.8828,-6.5994,4.1137,7.571,4.0738,0.1158
-2.4159,1.9764,-3.7765,9.1322,0.9799,-5.6133,3.6582,3.0943,4.939,-1.213,3.3115,-0.3749,-4.2825,-7.8895,8.291,-3.3295,-2.6856,4.2396,5.1311,2.6583,4.176,3.9216,-0.1468,-7.7919,-1.4895,0.6574,-1.7616,-6.5456,-0.6252,3.63,8.5615,4.2773,1.2895,-0.5925,-3.6609,-3.3032,-2.8259,1.7281,6.4224,-0.3014,0.0985,-3.1059,5.4047,3.0455,-4.5204,-1.9367,4.509,3.2182,-0.7375,0.2895
3.7996,-2.5954,-0.2946,4.8579,-7.6805,-2.5339,-4.0619,3.6398,-3.514,-1.6342,-0.5856,-1.1331,1.9619,-2.8832,-5.4579,-3.9272,-4.9682,7.4829,0.3361,-6.7214,2.0277,-1.2999,1.7585,-3.3476,-3.0608,-2.6224,-3.177,-0.5984,-1.9042,-0.7292,9.4558,-0.6734,2.4255,-3.4043,-9.3476,-2.0501,2.2053,1.4298,2.5325,0.7601,2.5845,-4.5455,4.864,0.2073,-6.9948,-0.2366,1.9132,2.0978,4.6656,1.7242
2.8523,-0.9848,3.3195,1.9056,-7.5619,-0.6334,-2.4149,1.0872,-1.1529,-2.4569,-3.68,-0.9637,0.0896,-3.5483,-2.3747,0.1675,-6.8624,8.5565,-0.3712,-4.6285,-2.2877,0.108,3.9752,2.2438,-2.4461,-0.8497,-3.2581,-3.6706,5.7695,-5.9505,5.6127,1.2091,2.6743,-0.7083,-11.1087,-1.0776,5.9432,-0.8234,-1.8193,1.5199,-5.4705,-4.4927,7.2287,-1.4324,-10.4298,-4.0407,1.9991,2.8818,4.7658,1.9885
1.0193,1.6599,-3.0819,5.6167,1.5079,-6.9914,0.0755,4.5304,2.9841,0.0709,3.1906,2.8148,-3.474,-11.8948,7.7448,2.8289,3.0073,4.4634,0.7519,4.9475,3.5961,3.2365,1.531,-14.224,4.0524,1.3589,-4.4233,-6.1059,0.0217,-0.5087,4.4257,5.6885,-3.9277,-0.8729,-5.0333,-4.2052,-1.4468,0.262,6.2457,3.798,-2.2974,1.6225,3.3712,3.1361,-2.8661,-3.3658,-0.2878,1.662,-0.6717,2.9023
2.3538,4.5642,8.2961,-1.6694,-0.5245,1.34,2.4616,-0.7976,1.1348,-0.4986,-3.7991,-1.8244,0.6952,-1.9567,4.8123,-2.2434,-2.6853,-7.123,2.6254,2.9611,-5.1631,2.7559,0.0817,-4.2999,-0.1933,1.0673,2.9095,-0.9505,3.5593,2.0032,-2.7042,4.5042,-4.2186,5.3923,2.8481,2.7501,-10.265,-6.0899,12.7727,-0.2868,2.8328,1.3997,2.1693,-6.5229,-2.7048,4.2583,7.1327,-1.6059,-11.4549,-6.5058
5.0196,4.6626,4.0187,-3.958,-0.9821,6.3696,-1.2725,-3.6135,3.0965,-5.4591,-0.4609,-4.9893,4.7631,-1.713,-1.1166,2.2442,-0.168,-2.8175,0.6381,-4.4855,-3.4158,4.2346,2.0643,0.2781,-1.0387,-3.4235,7.1014,-0.5216,-2.4058,1.7788,0.2945,7.6317,-6.7821,3.61,-4.0305,-1.4374,-10.5356,-7.9052,5.3731,-1.8102,1.2897,4.3904,4.6883,-3.9084,0.4058,3.0036,7.582,-7.0785,-9.1664,-9.5133
2.2167,-2.2737,1.171,3.8794,-4.3225,2.9551,-4.4549,4.6116,-4.0282,1.9554,2.6241,-0.3098,3.9701,-4.47,-6.4251,-1.127,-7.604,5.693,0.0527,0.1463,-2.7479,-1.4297,-2.2247,-1.0668,-3.5322,-1.5746,-0.6925,-0.9361,3.0775,-4.3029,6.4282,3.1338,5.6829,-1.0614,-7.3313,0.2371,0.9881,0.0745,-3.347,4.4658,2.3214,0.7558,5.5421,1.8824,-3.2167,-5.2381,2.5328,5.1255,3.5427,-5.8475
-2.7189,2.2226,-1.96,5.5059,0.7642,-2.3123,1.3307,3.4397,1.3387,1.4734,5.0069,0.4499,1.2301,-12.1311,2.3182,1.0714,1.1529,2.4941,4.7613,0.1662,4.7681,6.2534,0.4414,-6.1723,3.1815,-2.2357,-0.221,-5.1097,-0.308,-0.0079,5.4333,-0.9975,1.9041,-5.3558,-4.454,1,-2.2882,0.3925,2.9461,2.8763,-1.4413,-2.1937,3.7488,0.5316,-1.7639,-5.7141,0.65,5.0865,0.1038,3.8205
-1.8434,3.0879,-5.2305,5.8789,0.6908,-4.5064,3.6733,4.9234,3.1657,-3.2478,5.6427,5.3226,-4.5761,-8.5233,7.1745,-1.7898,1.0225,2.978,1.2894,0.6634,0.6465,1.3605,0.2386,-8.5054,1.7173,0.0037,0.6485,-7.5192,-1.1936,3.4848,6.907,-0.5477,0.7702,1.8579,-1.4408,-3.9688,-1.3833,-5.2864,6.9618,-1.2815,-2.0671,-2.1087,2.2443,4.4886,-7.0028,-4.5665,0.6308,1.3272,0.6376,7.3261
-2.7602,-0.959,-7.1246,4.7991,-0.8996,-3.5514,3.9315,1.8304,3.8447,-0.0935,10.2822,3.9053,-0.6055,-7.3641,5.1922,-1.8769,0.1194,4.4559,7.5898,3.9921,5.1566,3.2732,3.9907,-8.55,1.5789,1.5123,1.3315,-4.0574,-0.9846,1.4875,3.7664,1.0871,0.2652,-3.1104,-6.9313,-2.4036,-1.9677,0.1175,3.7259,0.7426,1.1088,2.7705,3.0703,1.1997,-1.202,-7.5556,0.6755,0.4144,1.3163,5.8346
0.0398,-1.3339,5.3521,1.8864,-4.4381,3.9305,-2.0174,0.6474,-2.762,-2.987,-0.7339,0.2616,2.3714,-4.1655,-5.1792,-2.6224,-2.0004,5.8775,2.0216,-0.5155,1.1355,1.4935,1.6422,1.7045,0.5021,-4.5577,0.0214,-3.747,3.0116,-0.0051,9.9558,-0.9208,5.2936,-4.1913,-10.245,0.2799,7.8626,0.7804,-2.0832,1.0102,-1.0317,-5.7679,7.5792,0.8133,-9.3545,-0.9931,-0.5201,3.6122,5.4033,-2.5755
-4.1055,-0.3298,-7.2028,5.3427,2.1111,-7.33,3.1782,3.6313,-1.3827,-0.4912,3.6056,1.445,-3.5569,-5.7144,5.3145,0.8465,3.6081,6.4841,7.1691,3.6961,3.2376,0.7465,-1.9522,-4.9763,1.0863,-0.7531,1.1895,-8.1405,-0.5173,-1.1702,6.7075,0.2576,1.6043,-0.3792,-5.0641,-3.5853,2.1183,3.2675,3.3864,0.822,-4.5418,1.0353,2.0901,1.9925,-4.084,-2.2241,0.6121,7.6648,3.2065,3.7857
6.6863,3.5684,4.3604,-6.3132,2.3129,2.853,1.5408,-1.6037,0.7722,0.1399,-6.4559,-2.5717,3.5064,0.1393,4.4888,2.2904,-3.488,-4.8882,1.8559,-5.0146,-7.4408,0.2249,1.4279,0.1975,2.0254,0.3209,4.8641,-2.6399,4.4986,0.6,0.3176,2.672,-4.2932,6.3157,-1.6972,4.403,-7.104,-5.8926,9.7634,6.0936,1.3343,1.7319,-0.3451,-7.2183,-0.8875,-1.0391,4.7469,-5.8343,-8.8067,-5.1017
-2.252,-0.7049,-4.3002,8.5842,1.3271,-1.8193,4.5669,4.8269,1.5614,-2.3097,9.661,0.7476,-0.7503,-8.1727,1.298,-1.605,-0.3219,1.7861,-0.5844,3.1919,5.134,4.2238,3.056,-12.4512,6.9463,1.0784,1.7126,-6.5543,-4.1175,1.9139,6.7836,-1.8985,-0.0627,1.0572,-4.6698,-1.7733,1.8225,0.8504,1.7436,5.2449,-2.579,-3.3217,-0.0037,5.6354,-5.601,-2.8239,1.3747,-0.2818,-0.343,3.9483
2.1396,7.7998,6.2743,-7.1224,3.0832,1.7965,6.1184,-2.9243,1.502,-4.4795,-5.3332,-3.5835,3.7043,0.5822,4.8742,2.0344,-1.8059,-3.4303,0.0517,-1.7763,-4.0925,0.1419,-0.9092,-1.9385,1.1418,-3.1487,4.2714,-3.9564,0.9696,-1.7247,-2.612,8.898,-3.0978,5.1704,-0.8609,-2.6918,-4.1189,-10.1428,9.2474,4.2726,5.1267,-0.7263,-1.7404,-9.0781,0.9788,3.6415,5.0884,-7.7727,-9.0518,-5.299
0.8107,-0.9928,0.8447,-1.8807,-4.8206,2.9344,-0.8459,-0.2951,-7.0669,-0.9786,0.4661,0.9171,0.2265,-5.8725,-1.8619,-3.8539,-5.7042,7.9851,4.3913,-1.4519,-5.7515,-1.7408,1.9701,-2.9178,-5.6098,0.656,-3.4994,-4.8438,2.2531,0.9134,7.2912,-1.6258,2.5899,0.7313,-10.0279,0.5852,4.9522,-2.3279,-0.1071,2.1028,-0.1639,-6.0515,7.1352,3.3693,-6.6968,-4.6855,0.2204,4.4628,7.2257,-0.1029
3.1848,1.7675,5.8652,-0.5798,-0.5762,0.7742,-5.4501,2.5641,-7.7261,-0.2388,0.4196,-0.3391,0.3069,-2.4406,-5.0323,-0.4672,-1.7519,11.1357,0.2233,-1.7234,0.5569,-0.8877,1.3359,-3.4058,0.1266,-2.233,-5.5366,0.7915,-2.4148,-0.6321,7.1883,-0.408,5.2184,-4.2094,-9.6777,-0.7764,5.8553,-3.3799,-3.7388,1.9946,-0.3553,-4.9888,7.3356,-1.5733,-9.3388,-6.979,2.6553,4.9968,4.4878,1.6868
-1.6486,0.1114,-2.1687,8.662,2.192,-3.7424,2.4343,3.8023,3.1863,-1.6109,5.993,3.7544,-5.2894,-6.1419,7.1941,3.5953,-0.7939,7.0652,-0.9156,3.7575,4.4046,4.2612,0.8103,-10.8316,3.0346,-1.0016,1.0602,-3.5346,-7.0526,3.959,2.7551,-1.7401,0.8052,1.7882,-6.4876,3.4585,0.054,-1.5761,2.2665,3.2218,0.5444,-0.5432,1.3288,3.0211,-1.8092,-2.6703,1.7651,2.0445,-0.6342,3.2756
0.9721,0.4985,1.1287,2.1937,-6.407,2.8396,-2.7194,3.1226,-5.3739,-0.1528,-0.995,3.8078,3.6065,-2.4394,-2.0235,-2.4499,-7.2511,5.0515,2.5914,-4.101,-3.8623,-2.6918,0.3249,-2.7281,-4.3909,0.5603,-4.3907,-5.8499,1.025,-0.3648,2.9432,-0.4271,6.2091,0.8762,-8.5355,-1.7869,2.3268,2.5942,0.0941,-2.3458,4.7742,-3.6071,9.2918,-3.1494,-3.0944,-5.454,4.5727,7.0001,2.6012,0.9027
5.747,6.5356,11.1474,-0.4392,-1.8998,2.2528,0.1542,-6.2757,-0.5403,-6.7312,-2.8966,-1.3758,1.1901,-2.8848,2.3545,3.9957,-2.8079,-6.3659,0.3686,-4.9937,-5.5048,3.0401,-0.8262,-2.6624,3.0182,-0.585,8.1526,0.5287,1.7308,2.018,1.6612,5.5667,-2.9705,1.7506,1.7142,2.3556,-7.7656,-6.3754,4.8396,-0.9941,5.2111,3.9873,-0.772,-6.8297,-2.4975,-0.0362,4.3908,-6.5034,-9.7196,-3.3391
4.63,4.8395,9.7035,-4.5353,-5.0045,9.8388,0.3314,1.2553,4.1924,-2.2463,-4.6049,-4.2629,3.0022,-0.9284,1.9017,-2.1522,-2.5776,-1.7755,-1.7195,-3.9437,-5.4504,3.0925,3.8748,-0.5233,-2.68,-3.4998,3.8604,1.686,1.9999,1.0502,0.2849,2.0721,-2.2243,7.6254,-0.4002,0.8921,-8.2722,-8.6961,4.3683,-0.373,0.4988,2.9072,3.5202,-4.035,-2.4992,1.9452,7.8519,-5.3179,-10.5195,-6.892
-4.1504,-2.577,-3.8218,3.6621,-0.5901,-0.9322,6.7409,4.25,6.5445,1.3969,8.9645,-0.4813,-1.9237,-7.5939,3.7346,1.3972,-0.9479,4.6615,-0.5079,5.1208,6.4117,4.4237,0.8461,-9.7126,6.6159,0.5786,-0.2781,-2.9631,-5.2134,0.2179,4.3042,-0.1667,2.8539,-1.1652,-6.7993,-2.4172,-0.896,-0.691,3.318,4.4986,4.2234,-0.6705,0.7306,4.6301,-1.0407,-1.6414,2.1679,3.2134,-1.6253,8.7923
2.0262,-0.9478,5.7402,3.6943,-0.3099,-0.6728,0.0895,3.4096,-4.5836,1.4687,0.6015,-0.885,2.4596,-6.7722,-3.93,-7.0673,-8.5409,9.4983,-0.5846,-5.6669,2.5607,-0.8679,0.1597,-3.4239,-5.5746,-3.3308,-3.484,-3.0692,3.6298,-6.1938,5.7187,0.3832,-1.1561,-0.4205,-13.3815,1.7664,3.1195,-2.3232,-5.0246,3.0346,-4.3583,-4.4549,6.881,-4.7838,-8.8344,-6.2335,0.3776,8.4236,5.0551,-0.0576
0.5452,6.6971,2.6159,-2.8388,-0.7127,4.283,1.8701,0.7533,4.0631,3.5187,-2.4144,1.0668,-1.0486,-1.1744,1.241,0.5605,3.5092,-2.4952,-0.165,-6.2019,-5.152,2.7579,-0.7997,-1.0662,-2.1963,-6.2205,3.6019,0.2313,-0.2772,1.9742,-0.9755,0.3656,-5.8318,7.4938,-2.2725,1.5027,-3.4287,-7.9837,3.1719,-2.9127,-0.4666,4.9955,0.1957,-6.9764,-1.9461,1.6664,6.7295,-4.6515,-13.1767,-2.6818
1.9425,6.5869,8.0265,-0.7646,-3.5044,3.5779,2.6283,-5.0138,5.9793,-4.1497,-0.73,-3.1774,2.3939,-1.1421,2.7192,0.4998,1.5859,-2.431,-0.5455,-6.1575,-7.6962,4.7389,-0.8454,-5.3781,1.5531,-1.8063,4.293,-4.3345,0.7864,1.9187,-1.764,4.9258,-1.6809,4.9152,0.7683,0.403,-6.2772,-7.1851,2.6121,0.2823,3.8906,4.275,0.0916,-6.1122,-1.443,0.8086,6.8048,-7.2851,-12.541,-5.1357
-2.8992,-0.4109,0.0401,8.2451,0.4261,-2.2093,2.3244,4.6439,-1.7628,-1.9058,4.0152,0.498,0.573,-9.3556,2.5249,0.8385,3.2109,0.8649,4.9573,-0.9417,4.5741,6.9673,-1.0714,-7.8863,0.4295,0.7033,-0.2231,-9.0592,-3.6481,2.0319,7.4147,2.4352,3.2273,-0.2965,-6.7306,-0.5939,-2.9634,2.8828,3.9529,1.8672,-2.5764,-0.7236,0.5666,1.0333,-4.7733,-7.1497,5.9924,3.1028,0.7692,4.1619
5.338,3.811,6.6718,1.755,-2.1552,4.1514,1.3793,-3.7917,2.4829,-0.425,-5.5135,-0.0026,-0.8097,0.1863,3.2639,1.5736,-0.2104,-6.5774,3.8219,-2.0291,-6.6004,3.028,-2.7311,0.4471,-0.9553,0.9724,4.6934,0.9332,1.6492,-0.9575,-3.0046,4.3478,-3.5008,7.2991,-0.9385,1.0364,-10.1914,-7.5712,8.0326,-0.0224,1.9807,3.7492,0.7776,-5.1032,-2.7476,1.556,2.8952,-4.8648,-9.7002,-8.7969
-0.9162,-3.2647,3.2011,-0.761,-2.7801,-0.8177,-3.7709,1.1968,-0.2391,-1.3868,4.338,4.377,1.8525,-4.317,-3.7142,-3.1631,-5.5325,8.8285,-0.4272,-4.7918,-2.788,-1.547,-2.3753,-3.337,-2.4268,-0.0172,-5.8409,-5.1088,1.3444,-4.3035,-0.5494,-1.8323,11.2209,-1.728,-8.3059,-1.3954,1.3936,1.5121,-2.9101,-0.6888,-0.0653,-5.1065,9.4133,-2.2658,-8.117,-2.4932,1.8822,4.512,2.7928,2.5257
0.2522,-0.3096,1.3522,1.23,-2.9306,-0.8363,2.4863,0.9668,-1.8374,-3.3772,-2.1596,0.265,-2.4215,-0.3726,-1.3414,-2.5128,-2.6676,10.7336,1.3425,-3.1809,-0.7558,-0.595,0.7819,0.5413,-3.0863,2.9316,-0.1209,-4.9863,4.3445,-0.1226,5.639,1.004,3.8265,-0.8249,-8.0644,-3.8025,5.9113,1.7268,0.5117,0.4628,2.4504,-6.4727,7.0315,3.5034,-7.1538,-5.972,-0.5556,5.8122,7.7043,0.9815
1.8216,-1.0773,4.986,5.0849,-3.3803,-2.199,-3.8575,2.3759,-6.008,0.6541,-2.3673,-0.2207,3.0452,-7.0373,-6.5248,-4.1153,-5.6685,6.5403,2.4226,-1.3736,1.8069,-1.3782,-0.2407,-2.2808,-1.9271,-0.7147,-2.3985,-3.7104,0.2779,0.7596,2.7175,3.002,5.6849,-3.2946,-8.0979,-2.4568,5.3707,-4.1943,-0.1543,0.5657,-0.7248,-4.3906,3.798,-0.5401,-8.4623,-4.92,0.478,6.3154,5.0183,-0.4194
1.8893,-2.3975,4.7858,0.6839,-3.7601,4.9487,-4.4479,4.3873,-5.1737,1.1011,-0.9978,0.1805,0.4854,-5.7712,-6.6848,0.7532,-5.5563,6.8381,-1.6133,-2.3104,-2.035,-0.7064,3.3333,0.5642,-0.3552,-1.2243,1.331,-1.0305,2.3959,0.0882,5.2619,-1.173,6.0226,-1.904,-10.6589,-0.7477,5.8484,2.1994,-0.8362,1.1049,2.3112,-1.3279,4.5516,0.7947,-5.1455,-1.2807,0.5839,5.9874,3.3592,-1.4371
-1.0493,1.5107,2.0925,6.5598,-5.6677,0.5209,-2.3729,2.6095,-4.8993,-0.344,-0.8689,-1.6738,-2.7045,-5.338,-6.9602,-0.7054,-0.6628,5.2386,2.289,0.9778,-3.178,-0.706,0.5211,0.1926,-1.8633,-3.013,-2.7518,-4.7407,2.9921,1.952,6.618,0.119,4.2389,-2.7282,-4.2581,1.5173,11.4433,1.6033,-1.9887,1.039,1.9626,-1.3523,6.7147,3.3401,-9.1747,-5.7715,0.705,4.8294,4.6627,-1.7232
-4.6714,4.7079,-2.7918,6.6651,0.3485,-3.795,4.2227,3.8167,-1.9477,-2.2723,9.0421,1.6266,-4.8325,-10.877,5.8094,-1.1778,-0.1784,4.8681,2.1426,3.0041,6.9068,0.7551,0.8594,-3.1302,3.2797,0.7374,2.4895,-7.8823,-1.7907,0.1566,7.7871,-2.8747,3.0503,-2.775,-7.4057,-2.8084,-3.113,2.9268,0.7864,5.7273,-0.6796,1.724,4.5326,2.8106,-2.308,-0.6003,1.7735,8.2073,-1.1502,0.8537
-0.1083,0.9373,-1.092,10.001,-2.7394,-7.649,3.6564,1.1028,5.6121,-1.916,6.4294,2.8096,0.7638,-7.6201,-0.4716,-1.0681,-3.7737,5.8904,6.0181,2.6028,3.722,2.9303,0.7985,-9.5165,0.6687,-2.7346,-0.2222,-7.7785,0.2083,2.6467,6.1993,0.434,0.3409,0.4067,-6.9664,-0.6462,1.6323,-4.1688,6.1357,2.0669,1.247,-3.5822,4.455,4.6927,-4.2813,-6.0851,2.5825,-1.524,-1.2174,2.8685
